"Data Source","World Development Indicators",

"Last Updated Date","2024-11-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Nicaragua","NIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.179","59.104","58.996","59.046","59.205","59.778","60.311","60.843","61.239","61.637","62.034","62.428","62.82","63.211","63.593","63.968","64.348","64.732","65.121","65.511","65.902","66.293","66.69","67.092","67.303","67.51","67.721","67.572","67.408","66.779","66.902","67.912","",
"Netherlands","NLD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.89","68.367","68.622","69.578","70.102","70.763","72.307","73.354","74.396","75.736","76.452","77.213","77.27","77.364","75.72","75.957","77.247","78.345","78.605","78.384","78.566","79.521","79.931","79.473","79.963","80.001","80.062","80.558","81.252","81.304","81.941","83.04","",
"Norway","NOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.857","75.763","75.4","75.862","76.651","78.212","79.902","80.887","80.31","80.499","80.36","80.426","78.763","78.479","78.062","77.996","78.747","79.989","78.835","78.068","77.797","78.207","78.101","77.945","78.178","77.975","77.252","77.804","78.198","78.146","79.884","80.361","",
"Nepal","NPL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.647","42.617","42.619","42.653","42.713","42.675","42.656","42.652","42.66","42.683","42.623","42.565","42.497","42.41","42.306","42.291","42.24","42.153","42.055","41.96","41.853","41.814","41.82","41.821","41.785","42.005","42.213","42.421","42.639","42.242","42.404","42.672","",
"Nauru","NRU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.636","73.315","73.363","74.25","75.059","75.941","75.851","75.453","75.395","75.508","76.03","76.674","76.316","76.801","77.719","78.298","78.494","78.379","78.164","77.903","78.211","77.991","77.86","79.063","79.146","80.395","81.472","81.616","81.333","81.044","81.92","82.85","",
"OECD members","OED","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.239980591313","69.1754753110898","68.9435952252977","69.1409166268112","69.147324582545","69.3314779403069","69.5993316747986","69.6350689473414","69.6695448472245","69.6840184571178","69.5630700748095","69.5375279811341","69.5739519890719","69.4920902462486","69.8057288930141","70.0369225741751","70.1057822143049","70.2911549357075","70.2655777926718","70.1723268122627","70.2268890232342","70.5280213083303","70.6786808338324","70.8254909763574","70.9995235270865","71.3881667665054","71.7279281666311","72.0513370203036","72.4131095205581","70.9955689600875","72.0345647340266","72.8054342797664","",
"Oman","OMN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.433","59.22","59.961","60.091","59.588","59.103","58.524","58.089","57.786","57.323","57.045","57.11","57.343","57.531","57.736","58.111","58.68","59.438","60.36","62.163","64.64","67.19","69.298","70.511","71.359","72.228","72.554","72.411","71.988","68.471","68.638","69.976","",
"Other small states","OSS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1639386040577","63.6378440487413","63.2873853002293","63.2407252838284","63.0699619295418","62.833012205781","62.5999352847385","62.5896452077756","62.5218271052566","62.4887506248439","62.3508969083185","62.3236213053592","63.0175690092849","62.7938393433557","62.9269361678739","63.3785778860622","63.4772340359606","63.6140879673002","63.6145718372091","63.7171050368785","63.5867501665104","63.637358548421","63.9988793331144","64.1426818732449","64.3382179087313","64.3983008091573","64.7991573044133","65.0573105160656","65.5607933462832","64.426947086193","64.5194566940149","65.9026760724895","",
"Pakistan","PAK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.732","50.74","50.305","50.164","49.284","50.141","50.997","50.82","51.092","51.362","51.483","51.606","51.753","51.899","51.671","51.439","51.486","51.523","52.128","52.682","52.505","52.833","53.162","52.768","53.741","53.389","53.039","52.689","53.639","53.883","55.014","55.05","",
"Panama","PAN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.797","61.423","63.036","63.387","64.562","64.46","64.363","63.649","64.282","64.896","65.516","66.141","66.258","66.678","66.848","65.841","65.929","67.454","68.45","66.99","65.56","67.205","67.867","67.86","68.094","68.243","67.945","69.491","70.778","65.738","66.864","67.589","",
"Peru","PER","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.272","60.074","61.068","62.079","64.359","65.881","67.366","68.65","70.109","67.587","70.901","72.16","73.411","74.64","75.842","79.07","81.414","81.207","81.826","82.523","82.148","81.875","81.527","80.628","79.245","78.949","80.616","80.723","80.781","72.203","75.316","75.567","",
"Philippines","PHL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.08","63.183","63.204","63.12","63.023","62.883","62.78","62.934","62.925","62.853","62.831","62.78","62.668","63.076","63.132","63.032","62.842","62.715","63.141","63.128","64.05","63.585","63.324","64.12","63.312","63.517","61.264","61.074","61.577","56.914","58.721","61.725","",
"Palau","PLW","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.682","73.018","72.145","71.952","72.31","72.019","72.421","72.821","72.867","73.181","71.14","69.006","66.783","64.476","62.094","59.648","57.149","54.609","52.043","49.463","49.517","49.427","49.368","48.959","48.804","48.692","48.651","48.753","48.631","48.192","47.954","48.753","",
"Poland","POL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.052","68.9","68.321","67.709","66.676","66.157","65.277","64.893","64.558","65.274","65.624","64.503","64.011","63.665","64.37","63.415","63.202","63.847","64.702","65.606","65.999","66.744","67.24","68.088","68.394","69.074","69.791","70.308","70.715","71.05","72.85","73.222","",
"Pre-demographic dividend","PRE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0981563938901","68.0398628766367","67.8729470632284","67.7530842005584","67.6988835472906","67.6412086747422","67.5382174444784","67.442903578871","67.3504655477141","67.2818771251676","67.2588129843652","67.2361312230569","67.1857018553275","67.1737047553945","67.135165588924","67.0331943417884","66.9240267756706","66.7219798912426","66.4738037154758","66.2351821807818","66.0217503936661","65.650126420038","65.4077188773866","65.1985265528381","65.0588755466543","65.000336405275","64.7009336367108","64.5343817613753","64.3843349782708","63.644889592732","63.8446230130239","64.0602104163737","",
"Puerto Rico","PRI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.513","51.45","53.251","52.76","52.289","53.33","54.069","54.1","54.012","52.364","52.781","53.197","53.837","54.041","55.404","54.839","53.875","52.613","51.033","49.814","48.499","48.73","48.978","49.25","49.557","50.089","50.417","51.473","52.369","52.35","52.737","54.424","",
"Korea, Dem. People's Rep.","PRK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.683","76.221","76.638","76.947","77.373","77.733","78.271","78.516","78.417","78.62","78.663","78.853","79.035","79.212","79.279","79.573","79.85","79.866","80.077","80.263","80.385","80.476","80.556","80.618","80.828","80.687","80.85","81.112","81.202","79.762","80.218","81.824","",
"Portugal","PRT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.353","69.436","68.723","68.286","67.987","67.445","67.504","70.689","70.988","71.136","71.873","72.699","72.931","72.745","73.333","73.746","74.009","74.077","73.582","73.77","73.673","73.457","73.053","73.251","73.412","73.749","74.69","75.145","75.523","74.227","75.211","76.368","",
"Paraguay","PRY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.439","71.384","71.649","71.95","72.384","72.315","72.494","72.273","71.915","71.472","71.193","71.012","69.857","73.755","72.514","69.728","71.135","71.794","72.203","70.52","70.762","73.911","72.736","70.918","71.053","73.202","73.196","75.047","75.583","73.495","75.395","74.011","",
"West Bank and Gaza","PSE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.192","41.948","41.914","41.88","41.776","41.932","41.522","41.052","40.854","41.472","37.809","37.089","40.046","39.54","39.985","40.005","41.374","40.853","41.056","41.602","42.992","43.332","43.553","43.821","45.903","45.838","46.155","45.573","46.377","42.894","45.528","47.2","",
"Pacific island small states","PSS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1732423533909","66.1887145483688","66.3425373595413","66.3970468721582","66.3835327670383","66.4051069696711","66.4458086971411","66.4644237539082","66.508846033922","66.6848082945245","66.8252615250665","66.9299823244679","66.880477806094","66.836257138072","66.1253990771716","66.6914954648435","67.2629990990062","67.8137895481198","68.4304474558685","68.9580750434477","69.472574101479","69.0954281889701","68.6631584076678","68.2624896055649","68.0576858892254","67.7536346018301","67.7863032566022","67.8984528202397","68.0902566344655","66.9758286597235","67.0525695613333","68.7476033569938","",
"Post-demographic dividend","PST","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2791986195722","70.2471001808197","70.1623458033167","70.286052300438","70.3544207336635","70.6086322755023","70.8874252655984","70.9540546122426","71.0961306192492","71.2608842541876","71.2248855916854","71.368589197307","71.4417247206197","71.4903435835013","71.7959211271029","72.1294048172043","72.2906079448725","72.4760198575074","72.2834341354149","72.0922724249247","72.0306873899074","72.266312840339","72.4549963063901","72.6916666021329","72.8739023876091","73.3267811677759","73.7350434271115","74.0972235133389","74.5237672579404","73.6362218585557","74.1853772588635","75.2140279052081","",
"French Polynesia","PYF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.081","62.15","62.225","62.297","62.376","62.469","62.274","62.083","61.91","61.745","61.592","61.455","61.229","61.012","60.797","60.568","60.305","60.481","60.683","60.889","61.1","61.308","61.484","61.656","61.812","61.976","62.168","62.394","62.652","62.346","62.772","63.605","",
"Qatar","QAT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.911","82.638","82.702","82.706","82.792","82.811","82.107","81.787","81.746","81.688","81.933","82.085","82.427","82.187","82.793","84.208","85.729","86.693","87.154","87.16","87.027","86.882","86.932","87.427","87.995","88.179","88.192","88.225","88.189","88.494","88.647","89.623","",
"Romania","ROU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.91","71.122","71.19","71.215","71.208","70.652","71.461","70.28","69.84","69.584","68.341","64.31","63.465","63.984","62.347","63.759","63.228","63.177","63.565","64.586","63.885","64.644","64.79","65.563","65.939","65.406","67.13","67.585","68.432","68.888","65.221","65.936","",
"Russian Federation","RUS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.989","75.611","73.648","71.594","71.24","70.148","68.614","67.457","71.031","70.981","69.473","70.05","69.925","70.88","71.481","71.993","72.922","73.225","72.979","72.677","72.933","73.119","73.225","73.544","73.823","74.422","74.362","74.646","74.083","74.181","75.238","75.528","",
"Rwanda","RWA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.821","64.439","63.818","62.844","62.233","62.272","62.392","62.657","62.981","63.228","63.237","63.218","63.067","62.903","62.794","62.742","62.722","62.743","62.748","62.739","62.748","62.689","62.562","62.458","62.391","62.294","62.229","62.081","60.199","64.56","60.025","62.133","",
"South Asia","SAS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5289202985442","55.472211776849","55.4345128268876","55.4470795368381","55.7694222160809","56.287802051743","56.7971079206128","57.270711939475","57.7012792080248","58.1283534654557","57.7331122835536","57.3398408349927","56.9505891406311","56.5618904307791","56.131836127198","56.1134261373176","56.1150302162891","56.1149599998873","56.1728974706965","56.2298478786317","55.6728886138171","55.1753019247402","55.0966638825553","54.9303999095975","54.9163505151234","54.6799668219626","54.6742704147095","54.3766973994208","54.2514403241427","53.6138256415611","54.4932159302488","55.352447369414","",
"Saudi Arabia","SAU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.696","54.953","54.329","53.369","52.524","51.878","51.388","51.091","51.02","52.372","52.696","53.362","54.165","54.662","54.577","54.218","53.875","53.715","53.433","54.379","55.413","56.432","57.1","57.297","57.97","58.813","56.974","57.697","59.657","61.41","62.938","63.067","",
"Sudan","SDN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.956","51.195","51.36","51.532","51.738","51.936","51.642","51.334","51.047","50.808","50.59","50.4","50.238","50.096","49.988","49.928","49.903","49.887","49.879","49.87","49.848","49.844","49.81","49.764","49.714","49.67","49.626","49.597","49.583","49.241","49.609","49.81","",
"Senegal","SEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.559","52.5","52.427","52.322","52.21","52.168","52.098","52.013","51.919","51.813","51.745","51.655","51.584","51.515","51.451","51.414","50.91","50.407","49.905","49.406","48.908","48.407","47.902","47.39","46.882","51.524","47.122","50.344","52.006","51.506","52.047","51.813","",
"Singapore","SGP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.762","66.389","66.949","67.636","68.456","69.089","69.677","69.991","70.388","70.7","70.911","70.273","70.446","70.512","71.229","72.02","71.411","72.52","72.569","73.4","73.57","74.332","74.289","75.181","76.313","76.317","76.44","76.311","77.13","77.314","78.635","79.262","",
"Solomon Islands","SLB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.576","84.126","84.126","83.929","83.653","83.819","84.106","84.263","84.508","85.522","86.143","86.481","86.351","86.213","86.125","86.065","86.019","85.902","85.938","85.679","85.484","85.548","85.443","85.539","85.613","85.47","85.353","85.305","85.396","84.612","84.55","85.688","",
"Sierra Leone","SLE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.672","66.606","66.622","66.599","66.538","66.554","66.491","66.439","66.373","66.374","66.31","66.358","66.335","67.745","66.787","65.82","64.846","63.866","62.88","61.889","60.891","59.887","58.874","57.85","57.134","56.415","55.691","54.963","54.867","54.341","54.27","54.904","",
"El Salvador","SLV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.379","62.707","63.708","64.686","63.844","62.355","62.125","64.655","64.381","63.928","63.479","63.023","64.845","63.397","63.936","64.437","64.936","64.408","63.84","63.247","62.835","63.396","63.869","62.729","61.931","62.645","62.57","62.299","63.726","60.402","63.031","64.222","",
"San Marino","SMR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.602","34.579","34.6","34.612","34.712","34.845","34.959","35.084","35.193","35.271","35.387","35.452","35.479","35.488","35.491","35.546","35.594","35.619","35.608","35.557","35.535","35.467","35.375","35.281","35.204","35.136","35.075","35.024","34.968","34.637","34.669","34.938","",
"Serbia","SRB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.909","64.874","64.801","64.572","64.327","64.043","63.819","63.819","64.341","64.258","64.181","64.109","64.032","63.809","63.645","63.553","63.888","63.184","61.493","60.501","61.426","62.197","63.325","63.977","64.244","66.111","67.125","68.196","68.4","67.963","72.038","73.206","",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2833076620553","70.2610222409673","70.1777221705588","70.1111482932765","70.1083052584333","70.0804944171122","70.0147649568497","69.9517419084464","69.8878100165569","69.8321731751259","69.8153152486552","69.8325028042018","69.8353250116105","69.8461744278644","69.8483924640101","69.7501022573","69.6169852121011","69.4460177395469","69.1555287874718","68.6982438717183","68.6983408768623","68.4329965688739","68.2582625546699","68.0543967433347","68.0541953088757","68.0435995440668","67.9119397109678","67.7966341897603","67.7412965154109","66.9632344513051","67.2264172551358","67.6264547784943","",
"South Sudan","SSD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.222","72.261","72.263","72.268","72.35","72.404","72.46","72.478","72.48","72.481","72.509","72.5","72.466","72.404","72.357","72.335","72.317","72.286","72.225","72.132","72.082","72.026","71.996","71.939","71.824","71.733","71.689","71.642","71.57","70.882","71.245","71.545","",
"Sub-Saharan Africa","SSF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.2833076620553","70.2610222409673","70.1777221705588","70.1111482932765","70.1083052584334","70.0804944171122","70.0147649568497","69.9517419084464","69.8878100165569","69.8321731751258","69.8153152486552","69.8325028042018","69.8353250116105","69.8461744278644","69.8483924640102","69.7501022573","69.6169852121011","69.4460177395469","69.1555287874718","68.6982438717182","68.6983408768623","68.4329965688739","68.2582625546699","68.0543967433347","68.0541953088757","68.0435995440668","67.9119397109678","67.7966341897603","67.7412965154109","66.9632344513051","67.2264172551358","67.6264547784943","",
"Small states","SST","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3225871512187","63.9731204532906","63.7918512428703","63.7921281086852","63.6919132769561","63.4926144899153","63.3451115744616","63.3080720597849","63.2610944639321","63.2923784660793","63.2436053420426","63.2311381672804","63.7666119532838","63.6260039453144","63.660081794965","64.0401476198981","64.1940658542173","64.3677780200441","64.4502932532907","64.6065528510702","64.5940573047367","64.6117670065791","64.8544534558232","64.9116622288179","65.0590012714168","65.1254631127338","65.410295257435","65.5973013136355","65.7884742194107","64.4727833398555","64.6903914039234","66.0583342232184","",
"Sao Tome and Principe","STP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.994","58.89","58.761","58.6","58.395","58.221","58.003","57.766","57.538","57.332","57.192","57.091","57.058","57.055","57.088","57.02","56.937","56.875","56.801","56.743","56.7","56.69","56.706","56.71","56.681","56.629","56.559","56.471","56.366","55.811","56.116","56.272","",
"Suriname","SUR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.144","51.1","50.74","50.853","50.853","50.597","50.357","50.127","49.902","50.645","51.392","52.143","52.909","53.608","54.237","54.88","55.525","56.166","56.807","57.455","58.102","58.736","59.357","59.982","60.637","61.33","61.482","61.823","61.961","58.415","59.571","59.674","",
"Slovak Republic","SVK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.054","74.021","71.867","69.269","69.232","69.704","69.233","68.495","68.722","69.17","69.802","69.377","69.734","69.639","69.014","68.752","68.497","69.058","68.708","68.993","68.85","69.623","70.09","70.81","71.195","72.184","72.408","72.67","72.947","72.666","75.013","75.778","",
"Slovenia","SVN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.806","66.029","66.166","66.296","66.49","66.724","67.352","68.905","67.288","67.327","68.268","67.876","67.12","69.701","70.412","70.678","71.184","71.705","71.534","71.338","70.16","70.306","70.309","70.852","71.486","71.278","73.88","74.695","74.723","74.755","75.733","76.61","",
"Sweden","SWE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.381","81.58","79.714","78.747","79.389","79.069","78.637","77.75","78.276","77.371","78.115","77.935","77.909","77.669","78.22","78.741","79.137","79.345","78.921","79.08","79.91","80.273","81.062","81.45","81.699","82.024","82.499","82.729","82.93","82.505","82.795","83.403","",
"Eswatini","SWZ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.029","55.842","55.679","55.53","55.321","55.132","54.876","54.581","54.29","54.02","53.828","53.704","53.615","53.532","53.45","53.371","53.299","53.233","53.189","53.169","53.154","53.125","53.088","53.067","53.082","52.986","52.948","52.936","52.903","52.445","52.609","52.991","",
"Sint Maarten (Dutch part)","SXM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.232","51.927","51.978","51.246","50.491","50.76","51.027","51.282","51.897","52.512","51.55","50.588","49.627","48.884","48.14","47.372","45.612","45.113","44.617","44.388","45.144","40.852","39.516","39.854","40.118","40.272","40.37","40.413","40.411","38.632","38.931","40.325","",
"Turks and Caicos Islands","TCA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.243","72.336","72.289","71.841","71.393","70.944","70.495","70.039","69.575","69.108","68.637","68.16","67.677","67.189","66.698","66.201","65.698","65.194","64.689","64.181","63.667","63.15","62.632","62.112","61.59","61.065","60.538","60.01","59.919","59.348","59.221","60.232","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6455824545527","80.4752956973496","80.2154223616438","80.1950460655543","80.0177308292573","79.8340523641728","79.5260527727354","79.3641900587501","79.1887271154756","79.0044529256489","78.6437184623886","78.1164720398264","77.6468312662793","77.233381326914","76.7472725464392","76.3209536369393","76.1874019118038","75.7919339192877","75.3523274487445","74.9747285137636","75.1538920279746","74.9489170573582","74.6106317891618","74.5245316767538","74.3952610982588","74.1837437990306","73.9000763261828","73.887610324723","73.8477201453445","72.6190317762816","73.3655076839724","73.7377917757721","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9346715963448","69.7609531185468","68.5665428529896","68.149506924659","67.8182717700124","67.1924799760328","66.3397634774359","65.7248910195922","66.7912980863184","66.314202062117","65.6743107924364","65.467261618594","65.0678794663685","65.0061946395913","65.0501253891794","64.9869417546398","65.3091565996514","65.5019606002723","65.5677315987731","65.6979725767224","65.9347657385226","66.0470054856944","66.243960244202","66.5905947016039","66.9112263695193","67.313571410004","67.6189913353097","67.875117933943","67.8870914110997","66.9479536922941","67.8072113053549","68.6143649694837","",
"Togo","TGO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.385","60.315","60.169","60.145","60.088","59.955","59.845","59.673","59.525","59.367","59.326","59.293","59.27","59.224","59.174","59.185","59.179","59.191","59.202","59.206","59.214","59.209","59.188","59.148","59.093","59.033","58.956","58.868","58.772","58.222","58.538","58.844","",
